id,PlayerName,DraftAge,country_group,Height,Weight,Position,CSS_rank,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,po_GP,po_G,po_A,po_P,po_PIM,po_PlusMinus,sum_7yr_GP,GP_greater_than_0,sum_wk_xk,class_0_prob,LeafNode
8470280,Ben Eager,18,CAN,74,226,L,15,71,15,26,41,300,-16,5,0,1,1,13,0,195,yes,-0.1346270000000005,0.53360600785025858,1
8470289,Jim Slater,20,USA,72,195,C,11,44,12,25,37,58,0,0,0,0,0,0,0,274,yes,-3.0136140000000013,0.95318538624739679,1
8470305,Rob Globke,20,USA,74,208,R,14,40,13,12,25,83,0,0,0,0,0,0,0,46,yes,-2.8194820000000003,0.94371956024059123,1
8470309,Ryan Whitney,19,USA,76,209,D,3,42,5,19,24,66,0,0,0,0,0,0,0,273,yes,-3.565513,0.97249542455492921,1
8471214,Alex Ovechkin,19,EURO,75,239,L,1,65,19,14,33,40,0,3,0,0,0,2,0,475,yes,-3.294699000000001,0.96424650686497926,1
8471215,Evgeni Malkin,18,EURO,75,195,C,2,48,9,17,26,51,0,0,0,0,0,0,0,352,yes,-1.3625450000000014,0.79617301556706011,1
8471218,Blake Wheeler,18,USA,77,225,R,17,51,44,56,100,34,0,3,6,5,11,0,0,244,yes,-3.4376209999999996,0.96885982029907436,1
8471220,Rostislav Olesz,19,EURO,74,215,L,3,41,4,13,17,16,0,7,2,1,3,4,0,349,yes,-2.1541949999999987,0.89606013360994197,1
8471221,Alexandre Picard,19,CAN,74,206,L,3,69,39,41,80,88,0,7,7,4,11,6,0,67,yes,-4.126601999999998,0.98411866556267991,1
8471222,Ladislav Smid,18,EURO,76,210,D,4,65,6,13,19,93,0,5,2,1,3,10,0,331,yes,-1.3538410000000014,0.79475687528743255,1
8471223,Boris Valabik,18,EURO,79,255,D,6,68,3,13,16,278,0,5,0,0,0,8,0,80,yes,-1.0202589999999998,0.73502304645641126,1
8471224,Lauri Tukonen,18,EURO,74,187,R,5,62,19,13,32,28,0,7,0,0,0,0,0,5,yes,-1.1326210000000012,0.75632227095692217,1
8471226,Drew Stafford,19,USA,74,214,R,7,42,11,23,34,32,0,0,0,0,0,0,0,317,yes,-3.216065,0.96143437595254233,1
8471228,Alexander Radulov,18,EURO,74,205,R,9,49,17,21,38,106,0,0,0,0,0,0,0,145,yes,-1.081855,0.74684486432650954,1
8471229,Petteri Nokelainen,18,EURO,73,201,C,10,60,10,8,18,20,0,4,0,1,1,0,0,189,yes,-0.5779010000000012,0.64058428358687536,1
8471232,Lauri Korpikoski,18,EURO,73,193,L,12,42,17,14,31,22,0,8,5,5,10,20,0,218,yes,-0.7535280000000002,0.67994694627493013,1
8471233,Travis Zajac,19,CAN,74,185,C,15,59,43,69,112,110,0,14,10,13,23,10,0,408,yes,-2.418856999999999,0.9182539878482695,1
8471235,Lukas Kaspar,19,EURO,74,225,L,14,67,26,19,45,68,0,2,0,0,0,2,0,16,yes,-2.338618,0.91202526327030908,1
8471236,Andrej Meszaros,19,EURO,74,223,D,6,18,3,4,7,14,0,14,3,1,4,2,0,460,yes,-1.6208849999999981,0.834917145964439,1
8471241,Mark Fistric,18,CAN,74,225,D,19,72,1,11,12,192,-8,11,0,2,2,10,0,197,yes,0.03512599999999999,0.49121940279942167,1
8471242,Mike Green,19,CAN,73,207,D,9,59,14,25,39,92,0,0,0,0,0,0,0,366,yes,-3.216953,0.96146728800976156,1
8471245,Dave Bolland,18,CAN,72,184,C,8,65,37,30,67,58,0,15,3,10,13,18,0,221,yes,-1.805987,0.85887616712924386,1
8471253,Grant Lewis,19,USA,75,190,D,21,34,3,22,25,57,0,0,0,0,0,0,0,1,yes,-2.007206000000001,0.88155158809570622,1
8471254,Bryan Bickell,18,CAN,76,223,L,18,59,20,16,36,76,-9,7,3,0,3,11,-1,101,yes,-1.1262340000000024,0.75514322768531783,1
8471261,Dane Byers,18,CAN,75,204,L,20,58,9,9,18,142,-5,6,1,2,3,17,0,6,yes,-0.4591840000000009,0.61282058041523479,1
8471263,Enver Lisin,18,EURO,74,200,R,13,41,10,9,19,30,0,4,1,0,1,0,0,135,yes,-0.4661910000000012,0.61448182186779432,1
8471276,David Krejci,18,EURO,72,186,C,21,57,26,41,67,37,0,7,3,6,9,4,0,298,yes,-0.2421349999999999,0.56023971918741955,1
8471663,Mike Blunden,19,CAN,76,217,R,20,61,22,19,41,75,-9,2,0,0,0,2,-3,90,yes,-0.9171800000000006,0.71446716298834267,1
8471675,Sidney Crosby,18,CAN,71,200,C,1,73,78,110,188,94,0,18,20,22,42,22,0,434,yes,-4.157069000000002,0.98458788083753501,1
8471677,Jack Johnson,18,USA,73,226,D,4,44,12,21,33,178,0,0,0,0,0,0,0,364,yes,-2.6657450000000003,0.93497481884803246,1
8471681,Jack Skille,18,USA,73,216,R,11,48,16,25,41,64,0,0,0,0,0,0,0,138,yes,-2.3420859999999997,0.9123031215717512,1
8471683,Brian Lee,18,USA,75,200,D,15,37,12,29,41,4,0,4,2,3,5,2,0,187,yes,-2.360894000000001,0.91379625431875378,1
8471684,Luc Bourdon,18,CAN,75,211,D,6,76,13,20,33,121,-39,0,0,0,0,0,0,36,yes,-0.12251600000000096,0.53059074521133254,1
8471685,Anze Kopitar,18,EURO,75,224,C,1,52,46,31,77,48,0,13,1,1,2,2,0,475,yes,-2.712201000000001,0.93774276966084047,1
8471689,Ryan O'Marra,18,EURO,74,220,C,14,70,30,38,68,72,-4,6,4,1,5,0,-3,33,yes,-0.2003799999999997,0.54992805182787385,1
8471691,Martin Hanzal,18,EURO,78,226,C,2,59,27,27,54,92,0,8,1,2,3,8,0,352,yes,-2.093261,0.89024645617196074,1
8471693,Jakub Kindl,18,EURO,75,199,D,18,62,3,11,14,92,0,12,0,0,0,22,0,106,yes,0.15332099999999776,0.46174466072639897,1
8471694,Kenndal McArdle,18,CAN,71,190,L,7,70,37,37,74,122,-4,5,1,0,1,16,0,42,yes,-2.700397000000001,0.93705006594084539,1
8471697,Niclas Bergfors,18,EURO,70,194,R,5,46,19,16,35,27,0,5,0,3,3,4,0,173,yes,-1.095587000000001,0.7494323294658819,1
8471704,Vladimir Mihalik,18,EURO,80,246,D,12,55,9,11,20,68,0,6,0,1,1,2,0,15,yes,-1.6714500000000005,0.84176904805849706,1
8471705,Brendan Mikkelson,18,CAN,75,210,D,16,76,5,12,17,60,-10,7,1,2,3,0,0,127,yes,-0.8288790000000006,0.69611784810842658,1
8471707,James Neal,18,CAN,74,221,L,19,73,19,27,46,38,-5,4,1,1,2,6,0,314,yes,-1.9904840000000008,0.87979433297410559,1
8471708,Ryan Stoa,18,USA,75,200,C,13,44,14,27,41,38,0,0,0,0,0,0,0,37,yes,-2.110513,0.89192079540178282,1
8471713,Petr Kalus,18,EURO,73,201,R,8,47,20,14,34,173,0,2,2,0,2,25,0,11,yes,-0.5832569999999988,0.64181649715517475,1
8471741,Teemu Laakso,18,EURO,73,215,D,20,46,5,7,12,38,0,1,0,0,0,0,0,17,yes,-0.49813699999999855,0.62202141950674672,1
8471763,Ilya Zubov,18,EURO,72,211,C,7,41,9,8,17,36,0,0,0,0,0,0,0,11,yes,-0.9738529999999989,0.72588681590873239,1
8471848,Andrey Zubarev,18,EURO,73,210,D,10,39,3,5,8,40,0,0,0,0,0,0,0,4,yes,-1.0809929999999999,0.74668185336871928,1
8473446,Erik Johnson,18,USA,76,225,D,1,53,20,39,59,115,0,0,0,0,0,0,0,329,yes,-3.945254000000001,0.98102087411214178,1
8473482,Jiri Tlusty,18,EURO,72,205,L,3,50,11,5,16,53,0,6,7,6,13,6,0,276,yes,-0.9382019999999995,0.71873632676182109,1
8473491,Tomas Kana,19,EURO,72,204,C,5,5,4,3,7,16,0,6,0,1,1,2,0,6,yes,-1.2106280000000005,0.77041004754850573,1
8473514,Jesse Joensuu,19,EURO,76,213,L,18,51,4,8,12,57,0,14,0,2,2,12,0,67,yes,-0.5984400000000027,0.64529932176770155,1
8473534,Patrik Berglund,18,EURO,76,223,C,8,48,20,13,33,42,0,0,0,0,0,0,0,358,yes,-1.6901810000000006,0.84424796165395222,1
8473546,Michael Grabner,19,EURO,73,185,R,15,67,36,14,50,28,0,0,0,0,0,0,0,219,yes,-1.7873369999999982,0.8566004745145791,1
8473548,Phil Kessel,19,USA,72,202,R,5,46,19,34,53,30,0,0,0,0,0,0,0,504,yes,-3.5706439999999993,0.97263233669485583,1
8473563,Nicklas Backstrom,19,EURO,73,213,C,1,50,10,16,26,30,0,1,0,0,0,2,0,413,yes,-2.252434,0.90486028025204435,1
8473564,Michael Frolik,18,EURO,73,194,R,2,51,3,9,12,32,0,6,3,9,12,6,0,349,yes,-0.47388500000000194,0.61630287062492317,1
8473573,Artem Anisimov,18,EURO,76,198,C,6,32,15,12,27,28,0,0,0,0,0,0,0,279,yes,-1.3949520000000006,0.80138162510751132,1
8473592,Vladimir Zharkov,18,EURO,73,205,R,11,52,17,23,40,90,0,1,0,0,0,0,0,82,yes,-0.9629679999999992,0.72371565447337283,1
8473604,Jonathan Toews,18,CAN,74,201,C,3,42,22,17,39,22,0,0,0,0,0,0,0,408,yes,-2.9428269999999994,0.94992337542343674,1
8473605,Alexander Vasyunov,18,EURO,73,210,L,7,31,29,6,35,16,0,0,0,0,0,0,0,18,yes,-2.2066589999999993,0.90084589953590621,1
8473610,Bobby Sanguinetti,18,USA,75,188,D,12,68,14,51,65,44,0,11,5,10,15,4,0,45,yes,-2.0838570000000027,0.88932423528731741,1
8474032,Nick Petrecki,18,USA,75,230,D,21,54,11,14,25,177,0,5,0,0,0,10,0,1,yes,-1.2499159999999996,0.77728532003388273,1
8474053,Logan Couture,18,CAN,73,200,C,19,60,28,54,82,26,-1,5,1,7,8,4,-1,297,yes,-1.7992969999999993,0.85806333782524491,1
8474068,Kyle Turris,18,CAN,73,190,C,1,59,69,57,126,85,0,14,12,14,26,16,0,316,yes,-3.5065310000000007,0.97087302579902024,1
8474114,Oscar Moller,18,EURO,70,189,R,20,68,32,37,69,50,0,5,0,3,3,6,0,87,yes,-0.6477480000000009,0.6565028003316562,1
8474149,Evgeny Dadonov,18,EURO,71,184,L,10,35,5,3,8,24,0,0,0,0,0,0,0,55,yes,-0.6547490000000016,0.6580798395873072,1
8474150,Mikael Backlund,18,EURO,73,199,C,2,33,14,8,22,30,0,6,1,0,1,14,0,246,yes,-1.1724930000000036,0.76359534153948772,1
8474151,Ryan McDonagh,18,USA,73,216,D,11,33,14,29,43,4,0,0,0,0,0,0,0,246,yes,-3.1437239999999997,0.9586607164515959,1
8474161,Jakub Voracek,18,EURO,74,214,R,7,63,24,65,89,28,0,12,7,17,24,6,0,449,yes,-1.5955830000000004,0.83140014280214558,1
8474168,Joakim Andersson,18,EURO,74,211,C,5,44,21,28,49,62,0,14,3,9,12,32,0,108,yes,-0.987517000000001,0.72859720447739951,1
8474184,Keaton Ellerby,19,CAN,77,220,D,4,69,2,23,25,120,-2,4,1,2,3,12,0,211,yes,-3.0216319999999985,0.95354187624073861,1
8474195,Maksim Mayorov,18,EURO,74,198,L,4,34,7,5,12,6,0,4,0,0,0,2,0,22,yes,-1.4664560000000018,0.81251811775261573,1
8474563,Drew Doughty,19,CAN,73,195,D,2,65,13,41,54,68,-1,10,3,6,9,14,5,524,yes,-4.700936,0.99099505791348663,1
8474566,Nikita Filatov,18,EURO,72,190,L,1,41,31,34,65,101,0,11,14,9,23,28,0,53,yes,-1.3848030000000007,0.79976127545771414,1
8474571,Mikkel Boedker,19,EURO,72,210,L,13,68,31,48,79,16,-1,25,11,30,41,2,11,383,yes,-4.057714000000002,0.98300531702246141,1
8474574,Tyler Myers,18,USA,80,229,D,6,72,7,14,21,107,-9,7,1,2,3,12,-4,389,yes,-0.8434620000000013,0.6991938518527987,1
8474578,Erik Karlsson,18,EURO,72,191,D,4,48,15,26,41,70,0,13,1,1,2,14,0,397,yes,-1.2655449999999981,0.77997917162853592,1
8474582,Mattias Tedenby,18,EURO,69,175,R,3,55,22,23,45,55,0,7,0,0,0,0,0,120,yes,-1.0096730000000003,0.7329561499363495,1
8474588,Viktor Tikhonov,20,EURO,74,189,R,7,43,7,5,12,43,0,8,0,1,1,4,0,61,yes,-1.53681,0.82300051449434597,1
8474594,Slava Voynov,18,EURO,72,194,D,8,38,2,3,5,20,0,2,0,0,0,0,0,190,yes,-0.9034339999999994,0.71165467915714553,1
8474600,Roman Josi,18,EURO,73,201,D,6,52,5,12,17,22,0,6,0,0,0,0,0,253,yes,-1.2783619999999982,0.78217082358840873,1
8474606,Colby Robak,18,CAN,75,194,D,8,78,6,25,31,33,-4,6,0,2,2,8,-2,47,yes,-1.5039170000000013,0.81815795628660748,1
8474649,Tomas Kundratek,19,EURO,74,201,D,12,45,4,7,11,50,0,7,0,2,2,8,0,30,yes,-1.1433259999999987,0.75828977313369761,1
8474662,Johan Motin,19,EURO,74,220,D,13,46,2,7,9,30,0,0,0,0,0,0,0,1,yes,-1.7007869999999987,0.84563749369023056,1
8474666,David Ullstrom,19,EURO,74,195,L,17,47,27,27,54,86,0,3,2,2,4,0,0,49,yes,-1.6551129999999992,0.83958089015324044,1
8474670,Andre Petersson,18,EURO,69,175,R,19,46,24,31,55,40,0,3,0,0,0,2,0,1,yes,-0.33430200000000015,0.58280575005770519,1
8474681,Andrei Loktionov,18,EURO,71,190,C,15,5,0,1,1,0,0,1,0,0,0,0,0,155,yes,0.1968489999999997,0.45094604925104037,1
8474693,Tomas Kubalik,18,EURO,74,212,R,21,54,16,20,36,68,0,6,1,3,4,22,0,12,yes,-0.1353020000000003,0.53377399171278472,1
8474707,Philip Larsen,19,EURO,73,185,D,11,48,6,9,15,46,0,7,0,4,4,6,0,125,yes,-1.0009859999999997,0.7312523938247727,1
2082,Michael Henrich,18,CAN,74,205,C,5,66,41,22,63,75,5,5,1,3,4,0,-3,0,no,0.3730220000000012,0.40781100215074628,2
9597,Alexander Ryazantsev,18,EURO,72,225,D,8,59,12,18,30,48,1,0,0,0,0,0,0,0,no,2.322079999999999,0.089310739346911583,2
9636,Rene Vydareny,18,EURO,73,214,D,12,69,5,13,18,73,6,2,0,0,0,2,0,0,no,3.059254,0.044819629086487157,2
30842,Vaclav Zavoral,18,EURO,75,214,D,10,51,3,10,13,4,1,0,0,0,0,0,0,0,no,2.2167329999999996,0.098257891526044208,2
18506,Yuri Dobryshkin,20,EURO,72,187,L,18,57,16,7,23,86,4,0,0,0,0,0,0,0,no,4.802628,0.0081413224905794637,2
9558,Ilya Nikulin,18,EURO,75,223,D,5,49,6,8,14,104,2,0,0,0,0,0,0,0,no,3.7852489999999994,0.022199215544270987,2
9562,Ruslan Zainullin,18,EURO,74,225,R,8,38,22,9,31,26,11,0,0,0,0,0,0,0,no,4.090539999999999,0.01645490304610641,2
355,Daniel Widing,18,EURO,72,209,R,21,61,18,18,36,103,1,7,1,1,2,22,0,0,no,4.401275999999999,0.012113156312890032,2
3183,Teemu Laine,18,EURO,72,203,L,16,68,13,18,31,84,5,10,5,4,9,10,0,0,no,2.7512400000000006,0.060016657819924268,2
3189,Tero Maatta,18,EURO,74,247,D,13,38,6,6,12,61,1,11,1,3,4,6,0,0,no,2.280684,0.092735388376943798,2
10854,Libor Ustrnul,18,EURO,78,265,D,17,68,0,15,15,208,24,23,0,3,3,29,10,0,no,0.3089239999999984,0.42337739996670548,2
9554,Sergei Soin,18,EURO,72,207,C,12,38,8,9,17,34,12,0,0,0,0,0,0,0,no,4.402287999999999,0.012101052265303388,2
9638,Sven Helfenstein,18,EURO,70,176,L,15,56,13,13,26,36,2,9,0,1,1,0,0,0,no,2.9725679999999985,0.048680658801643767,2
18348,Vladislav Luchkin,18,EURO,73,212,C,18,36,25,10,35,40,3,0,0,0,0,0,0,0,no,4.9278970000000015,0.007189651192530528,2
9564,Igor Knyazev,18,EURO,72,194,D,7,48,7,7,14,88,13,0,0,0,0,0,0,0,no,4.984584999999998,0.0067961139189320662,2
9573,Alexander Polushin,18,EURO,75,212,R,8,44,13,5,18,16,5,0,0,0,0,0,0,0,no,3.947991,0.018928232942551009,2
15108,Cory Stillman,18,CAN,73,212,C,19,68,29,27,56,39,16,4,2,0,2,0,-3,0,no,0.526553000000003,0.37132120424973608,2
13964,Vladimir Korsunov,18,EURO,73,192,D,15,16,0,3,3,12,3,0,0,0,0,0,0,0,no,4.936587999999998,0.0071278801363884705,2
9560,Yegor Shastin,19,EURO,70,187,L,13,33,4,12,16,67,11,9,1,0,1,18,0,0,no,3.299690999999999,0.035581791310882294,2
9614,Jakub Koreis,18,EURO,75,216,C,10,73,18,16,34,54,2,0,0,0,0,0,0,0,no,2.5634039999999976,0.071531137536267803,2
9610,Ondrej Nemec,18,EURO,72,203,D,14,87,12,22,34,218,16,8,0,0,0,16,3,0,no,4.079797,0.01662967546742114,2
9567,Kirill Koltsov,19,EURO,70,198,D,6,41,1,5,6,34,18,11,1,0,1,18,-1,0,no,2.5104890000000006,0.075126125630866222,2
9578,Sergei Anshakov,18,EURO,75,203,L,8,50,22,15,37,10,32,7,3,0,3,0,1,0,no,1.9219469999999974,0.12764460780159115,2
57630,Jan Kubista,18,EURO,72,185,R,17,49,13,12,25,40,6,6,0,2,2,0,3,0,no,4.25952,0.013932233068655981,2
3187,Topi Jaakola,19,EURO,73,196,D,20,70,0,4,4,24,3,6,1,0,1,4,-2,0,no,3.1498809999999997,0.041095967387958364,2
48284,Maxim Shchevyev,18,EURO,72,198,C,16,57,7,14,21,36,3,0,0,0,0,0,0,0,no,3.8402150000000006,0.021036918775610508,2
11595,A.J. Thelen,18,USA,75,212,D,11,41,11,18,29,50,16,0,0,0,0,0,0,0,no,1.178409999999997,0.23533820289258614,2
1269,Johannes Salmonsson,18,EURO,74,207,L,20,44,4,14,18,16,6,0,0,0,0,0,0,0,no,3.1662669999999973,0.040455076414657794,2
507,Johan Fransson,19,EURO,74,198,D,7,68,9,8,17,54,7,2,0,0,0,4,-1,0,no,2.7595359999999998,0.059550346570113016,2
9259,Roman Voloshenko,18,EURO,73,207,L,19,56,15,15,30,60,5,4,1,1,2,4,2,0,no,3.2333129999999968,0.037931162535184818,2
9488,Ryan Garlock,18,CAN,72,203,C,16,59,20,32,52,50,14,4,1,0,1,6,-4,0,no,0.20483800000000105,0.44896880848367871,2
9229,Jakub Sindel,18,EURO,72,181,C,15,88,24,26,50,38,9,13,1,1,2,2,1,0,no,0.9568269999999998,0.27751393188451989,2
9254,Kirill Lyamin,18,EURO,74,207,D,17,47,2,5,7,58,1,0,0,0,0,0,0,0,no,4.604648,0.0099061103779016623,2
9484,Kyle Wharton,18,CAN,75,207,D,13,50,4,10,14,58,10,7,2,3,5,4,-1,0,no,0.7557279999999991,0.31957448136453304,2
9260,Mikhail Yunkov,18,EURO,72,207,C,18,54,9,15,24,26,9,4,0,1,1,0,2,0,no,3.0671220000000012,0.044483997226245679,2
9588,Denis Parshin,18,EURO,70,154,L,16,61,14,23,37,32,4,0,0,0,0,0,0,0,no,3.661140000000001,0.025059095572097893,2
11495,Sergei Ogorodnikov,18,EURO,72,185,C,11,27,11,3,14,18,5,0,0,0,0,0,0,0,no,5.213495,0.0054131567098982354,2
10877,Alex Bourret,19,CAN,70,205,R,17,65,31,55,86,172,27,8,6,8,14,25,2,0,no,0.44175300000000073,0.39132334380768324,2
9624,Jakub Vojta,18,EURO,73,196,D,3,45,3,7,10,50,21,8,1,1,2,8,-4,0,no,3.1358159999999975,0.041653819544809262,2
18013,Denis Istomin,18,EURO,72,194,R,4,47,11,7,18,26,9,8,1,1,2,4,1,0,no,3.221810999999997,0.03835313601557197,2
9232,Tomas Kudelka,18,EURO,75,205,D,14,61,11,16,27,70,17,0,0,0,0,0,0,0,no,3.607489,0.026403792273549522,2
10604,Lukas Vantuch,18,EURO,77,220,C,19,53,17,20,37,66,14,5,0,3,3,12,-1,0,no,2.7254840000000025,0.061486246213268619,2
9261,Vyacheslav Buravchikov,18,EURO,74,203,D,6,47,13,11,23,40,8,3,0,0,0,2,0,0,no,2.810289000000001,0.056770703514835943,2
9219,Mark Mitera,19,USA,75,209,D,20,46,0,10,10,86,4,0,0,0,0,0,0,0,no,2.446194999999997,0.079717247121754514,2
9591,Igor Makarov,19,EURO,73,203,R,20,47,14,15,29,34,5,17,3,4,7,20,1,0,no,2.0485690000000005,0.1141970557448633,2
9297,Yuri Alexandrov,18,EURO,73,190,D,4,45,2,2,4,32,7,2,0,0,0,2,0,0,no,3.6648590000000008,0.024968396479294046,2
9625,Ondrej Fiala,19,EURO,72,190,C,14,54,22,14,36,53,4,8,4,4,8,4,0,0,no,3.4999150000000014,0.02931464935514921,2
9310,Nigel Williams,18,USA,76,227,D,13,65,6,10,16,81,2,0,0,0,0,0,0,0,no,1.299679999999998,0.21421887735943212,2
10434,Codey Burki,19,EURO,72,190,C,18,70,27,34,61,69,5,6,0,3,3,2,0,0,no,1.849904999999997,0.13588405148296501,2
3790,Jonas Ahnelov,19,EURO,74,220,D,10,48,4,11,15,92,1,7,2,4,6,22,0,0,no,2.5063939999999993,0.07541115070752151,2
9340,Ben Shutron,18,CAN,73,185,D,16,74,10,31,41,138,20,6,0,2,2,14,-4,0,no,0.9973579999999962,0.26946118708978212,2
7410,Timo Seppanen,19,EURO,72,194,D,13,64,11,15,26,81,18,5,0,1,1,0,-2,0,no,3.504519000000001,0.029183924666713847,2
9299,Andrei Popov,18,EURO,74,214,R,9,45,12,14,26,34,13,5,2,0,2,2,-1,0,no,3.300365000000001,0.035558669748926443,2
10626,Alexei Cherepanov,18,EURO,73,183,R,1,83,42,26,68,67,24,10,3,4,7,0,1,0,no,2.1327949999999998,0.10594994480464369,2
10436,Angelo Esposito,18,CAN,73,181,C,8,66,30,55,85,63,12,5,4,3,7,2,2,0,no,-2.288878999999999,0.90795180496488692,2
11099,Nick Ross,18,CAN,73,207,D,18,70,7,24,31,87,11,10,1,5,6,14,0,0,no,-0.4309860000000003,0.60610909153213588,2
12460,Stefan Legein,19,CAN,70,170,R,13,64,43,32,75,115,31,5,3,2,5,0,0,0,no,2.7635810000000007,0.059324213166181201,2
5009,Simon Hjalmarsson,18,EURO,72,172,L,6,73,44,44,88,111,8,14,4,9,13,8,0,0,no,0.584708999999999,0.35784977413025176,2
11864,Sergei Korostin,18,EURO,70,176,R,8,53,38,34,72,56,2,0,0,0,0,0,0,0,no,3.640038999999998,0.025579816199942547,2
10902,Luca Cunti,18,EURO,73,192,C,12,68,30,23,53,60,13,10,4,7,11,10,8,0,no,1.8548290000000005,0.13530691341151002,2
9283,Vladimir Ruzicka,18,EURO,75,214,C,15,60,30,51,81,66,16,4,1,2,3,4,-1,0,no,0.3725709999999999,0.40791992371365088,2
4509,Nichlas Torp,18,EURO,71,203,D,7,35,3,3,6,66,5,7,1,2,3,53,0,0,no,3.531333000000001,0.028433740058320233,2
10246,Harri Ilvonen,19,EURO,74,194,D,21,56,9,23,32,52,10,10,0,2,2,22,-6,0,no,1.970888999999997,0.12229343151916079,2
11865,Dmitri Kugryshev,18,EURO,71,192,R,10,39,28,29,57,68,5,7,5,6,11,6,0,0,no,3.7530420000000024,0.0229091778099796,2
11870,Kirill Petrov,18,EURO,75,234,R,2,53,15,19,34,60,4,8,1,1,2,0,3,0,no,1.0953639999999956,0.25060954858674839,2
9289,Mikhail Stefanovich,19,EURO,74,214,R,16,68,35,35,70,34,2,11,4,4,8,10,0,0,no,0.535241000000001,0.36929533975464579,2
3705,Kristofer Berglund,20,EURO,70,181,D,14,70,4,31,35,46,11,0,0,0,0,0,0,0,no,1.7170469999999973,0.15225191984984099,2
8470134,Jakub Klepis,18,EURO,73,198,C,16,83,15,61,76,125,3,7,0,3,3,22,0,66,yes,-0.724460000000004,0.67358838236598306,2
8470153,Pierre-Marc Bouchard,18,CAN,70,168,C,10,77,50,102,152,70,25,4,2,3,5,4,0,425,yes,-5.264714999999998,0.99485573379855141,2
8470159,Boyd Gordon,19,CAN,72,200,C,20,66,22,29,51,19,20,23,10,12,22,8,0,267,yes,-1.9918020000000012,0.8799336499729733,2
8470162,Matt Stajan,19,CAN,73,195,C,18,68,33,52,85,50,36,11,3,8,11,14,0,390,yes,-2.4950390000000024,0.92379330281726235,2
8470192,Steve Eminger,19,CAN,74,207,D,6,64,19,39,58,93,24,4,0,2,2,10,0,283,yes,-1.828075999999999,0.86153236411145173,2
8470207,Joffrey Lupul,19,CAN,73,211,L,4,72,56,50,106,95,11,0,0,0,0,0,0,372,yes,-2.163177000000001,0.89689371349898306,2
8470248,Petr Taticek,19,EURO,72,188,C,7,64,23,42,65,32,22,6,3,3,6,4,0,3,yes,0.227688999999999,0.44332239671252388,2
8471216,Cam Barker,18,CAN,75,223,D,2,73,21,46,67,115,17,24,3,11,14,28,0,271,yes,-5.402585000000002,0.99551528263760591,2
8471217,Andrew Ladd,19,CAN,75,200,L,1,71,30,45,75,119,39,7,1,6,7,10,0,402,yes,-2.5354279999999996,0.92658843450520456,2
8471231,Kyle Chipchura,18,CAN,74,203,C,4,71,18,35,53,146,6,6,2,4,6,12,0,163,yes,-0.5857470000000008,0.642388716117828,2
8471234,Wojtek Wolski,18,EURO,75,215,L,5,66,29,41,70,30,4,12,5,3,8,8,-5,393,yes,-1.4501400000000035,0.81001997918552504,2
8471238,Rob Schremp,18,USA,71,200,C,10,65,30,45,75,26,15,15,7,6,13,2,-2,114,yes,-2.1989550000000007,0.90015563027844148,2
8471240,Jeff Schultz,18,CAN,78,217,D,12,79,11,24,35,35,28,7,1,1,2,0,0,319,yes,-2.0300690000000015,0.88391815799106543,2
8471676,Bobby Ryan,18,USA,74,204,R,3,62,37,52,89,51,30,8,2,7,9,8,2,332,yes,-2.4197760000000033,0.91832294478797993,2
8471678,Benoit Pouliot,19,CAN,75,204,L,2,67,29,38,67,102,7,12,6,8,14,20,3,257,yes,-3.1892060000000013,0.96042605324660957,2
8471680,Gilbert Brule,18,CAN,71,187,C,5,70,39,48,87,169,4,6,1,3,4,8,0,296,yes,-0.19540700000000424,0.5486968954245397,2
8471682,Devin Setoguchi,18,CAN,72,205,R,10,75,37,33,70,40,20,4,0,1,1,0,0,336,yes,-0.3443609999999979,0.58524947149845208,2
8471686,Marc Staal,18,CAN,76,209,D,9,65,6,20,26,53,22,12,0,4,4,15,-1,367,yes,-1.9088019999999983,0.87088449896027442,2
8471692,Ryan Parent,18,CAN,75,198,D,8,72,2,17,19,42,5,4,0,1,1,4,-1,106,yes,-0.9004709999999982,0.71104628365207923,2
8471696,Matt Lashoff,19,USA,74,204,D,12,44,4,18,22,44,16,13,0,3,3,18,4,74,yes,-1.4590950000000003,0.81139421836938475,2
8471711,Scott Jackson,18,CAN,75,219,D,21,72,6,16,22,46,26,12,1,2,3,4,0,1,yes,-0.6722330000000007,0.66200298479700703,2
8473412,Bryan Little,19,CAN,72,191,C,7,64,42,67,109,99,26,14,8,15,23,19,7,404,yes,-4.0227999999999975,0.9824121050369663,2
8473422,Nick Foligno,19,USA,72,205,L,19,65,24,46,70,146,19,10,1,3,4,28,0,396,yes,-0.9228320000000005,0.71561879363338565,2
8473449,Kyle Okposo,18,USA,72,218,R,11,50,27,31,58,56,28,11,5,11,16,8,12,319,yes,-0.5172530000000009,0.62650520181075309,2
8473485,Chris Stewart,19,CAN,74,239,R,8,62,37,50,87,118,19,6,2,0,2,13,-5,319,yes,-1.5114350000000054,0.81927377640872479,2
8473501,Ty Wishart,18,CAN,76,225,D,21,77,5,32,37,82,12,5,0,0,0,4,-3,26,yes,-1.0785339999999999,0.74621645621019617,2
8473526,Peter Mueller,18,USA,74,204,C,6,52,26,32,58,44,4,15,7,6,13,10,4,297,yes,-2.0260930000000004,0.88350957000918628,2
